time,open,high,low,close,volume
2025-01-10 13:00:00,1.07661,1.07804,1.07661,1.07732,2091
2025-01-10 13:15:00,1.07727,1.07777,1.07713,1.07741,1087
2025-01-10 13:30:00,1.07743,1.07743,1.07599,1.07706,1342
2025-01-10 13:45:00,1.07696,1.07765,1.07642,1.07733,4149
2025-01-10 14:00:00,1.07743,1.07761,1.07696,1.07734,4116
2025-01-10 14:15:00,1.07746,1.07746,1.07671,1.07719,2065
2025-01-10 14:30:00,1.07709,1.07723,1.0767,1.07715,4109
2025-01-10 14:45:00,1.07712,1.07815,1.07712,1.07741,3429
2025-01-10 15:00:00,1.07751,1.07758,1.07628,1.07735,1221
2025-01-10 15:15:00,1.07735,1.07784,1.07715,1.07729,2304
2025-01-10 15:30:00,1.07715,1.07784,1.07694,1.07737,4919
2025-01-10 15:45:00,1.07735,1.0774,1.07666,1.07706,3694
2025-01-10 16:00:00,1.07698,1.07699,1.07679,1.07691,1154
2025-01-10 16:15:00,1.07702,1.0778,1.07686,1.07711,644
2025-01-10 16:30:00,1.07717,1.07742,1.07716,1.07717,2196
2025-01-10 16:45:00,1.07714,1.07743,1.07685,1.07689,4739
2025-01-10 17:00:00,1.0769,1.07795,1.07651,1.07744,3211
2025-01-10 17:15:00,1.07731,1.07731,1.07607,1.07683,1392
2025-01-10 17:30:00,1.07676,1.07736,1.07667,1.07716,3064
2025-01-10 17:45:00,1.07732,1.0774,1.07674,1.07722,4790
2025-01-10 18:00:00,1.07722,1.07757,1.07698,1.07715,4054
2025-01-10 18:15:00,1.07724,1.07781,1.07717,1.07723,2160
2025-01-10 18:30:00,1.07725,1.07778,1.07691,1.07763,4046
2025-01-10 18:45:00,1.07777,1.07777,1.077,1.07713,3276
2025-01-10 19:00:00,1.07693,1.07889,1.07693,1.07781,4420
2025-01-10 19:15:00,1.07779,1.07779,1.07733,1.07746,1636
2025-01-10 19:30:00,1.07763,1.07833,1.07731,1.07743,1799
2025-01-10 19:45:00,1.07752,1.0783,1.07752,1.07771,3023
2025-01-10 20:00:00,1.07784,1.07887,1.07712,1.07808,3749
2025-01-10 20:15:00,1.07808,1.07808,1.07722,1.07735,2160
2025-01-10 20:30:00,1.07729,1.07788,1.0767,1.07728,1814
2025-01-10 20:45:00,1.07718,1.0782,1.07535,1.07732,933
2025-01-10 21:00:00,1.07721,1.07783,1.07684,1.07744,2358
2025-01-10 21:15:00,1.07752,1.07752,1.07698,1.07719,1210
2025-01-10 21:30:00,1.07725,1.07825,1.07725,1.07767,637
2025-01-10 21:45:00,1.07766,1.07887,1.07694,1.07797,4060
2025-01-10 22:00:00,1.07802,1.07802,1.07693,1.07761,2253
2025-01-10 22:15:00,1.07762,1.07768,1.07725,1.07757,3356
2025-01-10 22:30:00,1.07766,1.07766,1.07676,1.07747,1684
2025-01-10 22:45:00,1.07756,1.07853,1.07756,1.07783,1233
2025-01-10 23:00:00,1.07773,1.07834,1.0775,1.07752,2351
2025-01-10 23:15:00,1.07755,1.07819,1.07741,1.07794,1853
2025-01-10 23:30:00,1.07778,1.07836,1.07756,1.0781,894
2025-01-10 23:45:00,1.07811,1.07864,1.07759,1.07792,3017
2025-01-11 00:00:00,1.07798,1.07798,1.07782,1.07783,3827
2025-01-11 00:15:00,1.0777,1.07816,1.0777,1.07802,4554
2025-01-11 00:30:00,1.07797,1.07823,1.07759,1.07806,2566
2025-01-11 00:45:00,1.07807,1.07807,1.07708,1.07772,746
2025-01-11 01:00:00,1.07775,1.07809,1.07744,1.07785,3638
2025-01-11 01:15:00,1.07782,1.07842,1.07758,1.07786,841
2025-01-11 01:30:00,1.07774,1.0783,1.07766,1.0782,3471
2025-01-11 01:45:00,1.0782,1.07826,1.07804,1.07821,4268
2025-01-11 02:00:00,1.07804,1.07804,1.0776,1.0777,2934
2025-01-11 02:15:00,1.07768,1.07787,1.07754,1.07784,841
2025-01-11 02:30:00,1.07779,1.07831,1.07726,1.07767,607
2025-01-11 02:45:00,1.07766,1.07858,1.07729,1.07792,2296
2025-01-11 03:00:00,1.07786,1.07929,1.07786,1.07818,3024
2025-01-11 03:15:00,1.07803,1.07836,1.07739,1.07795,2884
2025-01-11 03:30:00,1.07792,1.07847,1.07771,1.07805,4031
2025-01-11 03:45:00,1.07815,1.07832,1.07717,1.0779,2860
2025-01-11 04:00:00,1.07802,1.07863,1.07782,1.07847,1108
2025-01-11 04:15:00,1.07872,1.07947,1.07787,1.0784,3141
2025-01-11 04:30:00,1.07857,1.07875,1.07803,1.07824,2847
2025-01-11 04:45:00,1.07812,1.07853,1.07777,1.07844,3239
2025-01-11 05:00:00,1.0784,1.07865,1.07762,1.07859,4831
2025-01-11 05:15:00,1.07858,1.07866,1.07798,1.07855,710
2025-01-11 05:30:00,1.07854,1.07866,1.07816,1.07848,785
2025-01-11 05:45:00,1.07848,1.07912,1.07848,1.07912,2970
2025-01-11 06:00:00,1.07936,1.07936,1.07852,1.07869,993
2025-01-11 06:15:00,1.07858,1.07922,1.07793,1.0789,1517
2025-01-11 06:30:00,1.07883,1.0797,1.07883,1.0792,3990
2025-01-11 06:45:00,1.07937,1.07998,1.07937,1.07976,3384
2025-01-11 07:00:00,1.0797,1.0797,1.07844,1.07891,3314
2025-01-11 07:15:00,1.07895,1.07974,1.07827,1.07936,2489
2025-01-11 07:30:00,1.07946,1.07946,1.07898,1.07925,1022
2025-01-11 07:45:00,1.0793,1.07985,1.07924,1.07935,2866
2025-01-11 08:00:00,1.07937,1.07937,1.07866,1.07932,3950
2025-01-11 08:15:00,1.07941,1.07941,1.07917,1.07926,2156
2025-01-11 08:30:00,1.07917,1.08021,1.07917,1.07959,3564
2025-01-11 08:45:00,1.07954,1.07965,1.07911,1.07925,3242
2025-01-11 09:00:00,1.07931,1.08011,1.07931,1.07978,1089
2025-01-11 09:15:00,1.07957,1.07964,1.0794,1.07959,1134
2025-01-11 09:30:00,1.07973,1.08042,1.0794,1.07968,4540
2025-01-11 09:45:00,1.07971,1.07987,1.0793,1.07962,707
2025-01-11 10:00:00,1.07963,1.08048,1.07929,1.07967,2733
2025-01-11 10:15:00,1.07951,1.0807,1.07951,1.07982,1476
2025-01-11 10:30:00,1.07969,1.07969,1.07873,1.07944,2564
2025-01-11 10:45:00,1.0794,1.08028,1.07888,1.07967,1813
2025-01-11 11:00:00,1.07975,1.07996,1.07949,1.07964,4849
2025-01-11 11:15:00,1.07943,1.07984,1.07935,1.07982,1470
2025-01-11 11:30:00,1.0799,1.0799,1.07913,1.07957,1979
2025-01-11 11:45:00,1.07953,1.08065,1.0791,1.08029,1670
2025-01-11 12:00:00,1.08027,1.08079,1.0798,1.07992,3685
2025-01-11 12:15:00,1.07995,1.08186,1.07988,1.08044,1899
2025-01-11 12:30:00,1.08046,1.08056,1.08035,1.08043,3893
2025-01-11 12:45:00,1.08035,1.08035,1.07978,1.07999,2875
2025-01-11 13:00:00,1.08006,1.08015,1.0798,1.0801,4944
2025-01-11 13:15:00,1.07987,1.08099,1.07987,1.08086,698
2025-01-11 13:30:00,1.08081,1.08109,1.07973,1.08068,3748
2025-01-11 13:45:00,1.08069,1.0809,1.07987,1.08035,1647
2025-01-11 14:00:00,1.08032,1.08108,1.08032,1.08051,4535
2025-01-11 14:15:00,1.08033,1.08047,1.08022,1.08027,2782
2025-01-11 14:30:00,1.08035,1.08077,1.07981,1.08051,2225
2025-01-11 14:45:00,1.08038,1.08153,1.07947,1.08024,1817
2025-01-11 15:00:00,1.08023,1.08031,1.08006,1.08009,4468
2025-01-11 15:15:00,1.0801,1.08015,1.07942,1.08013,3589
2025-01-11 15:30:00,1.08013,1.08104,1.07953,1.08037,1926
2025-01-11 15:45:00,1.08048,1.08048,1.07996,1.08018,2928
2025-01-11 16:00:00,1.08018,1.08128,1.08018,1.08054,2341
2025-01-11 16:15:00,1.08058,1.08146,1.07991,1.08035,4393
2025-01-11 16:30:00,1.08034,1.08074,1.08003,1.08038,2644
2025-01-11 16:45:00,1.08044,1.08119,1.08044,1.08087,1993
2025-01-11 17:00:00,1.08101,1.08113,1.08029,1.08065,1204
2025-01-11 17:15:00,1.08067,1.08067,1.08041,1.08044,2268
2025-01-11 17:30:00,1.08052,1.08124,1.08048,1.08067,1569
2025-01-11 17:45:00,1.08082,1.08123,1.08049,1.08057,4374
2025-01-11 18:00:00,1.08071,1.08118,1.08026,1.0807,2783
2025-01-11 18:15:00,1.08066,1.08075,1.07997,1.08039,1268
2025-01-11 18:30:00,1.0805,1.08145,1.07979,1.08044,4223
2025-01-11 18:45:00,1.08046,1.0809,1.07982,1.08024,759
2025-01-11 19:00:00,1.08035,1.08037,1.08021,1.08032,3443
2025-01-11 19:15:00,1.08038,1.08089,1.08038,1.08069,2087
2025-01-11 19:30:00,1.08072,1.08126,1.08063,1.08083,583
2025-01-11 19:45:00,1.08087,1.08141,1.08033,1.08077,4061
2025-01-11 20:00:00,1.08079,1.08098,1.08038,1.08038,2139
2025-01-11 20:15:00,1.08041,1.08131,1.08041,1.08089,2893
2025-01-11 20:30:00,1.08088,1.08088,1.07984,1.0802,3470
2025-01-11 20:45:00,1.08018,1.0812,1.08018,1.08071,3184
2025-01-11 21:00:00,1.08089,1.08147,1.08013,1.08047,2730
2025-01-11 21:15:00,1.08052,1.08084,1.08052,1.08072,3898
2025-01-11 21:30:00,1.08067,1.08067,1.08004,1.08032,4137
2025-01-11 21:45:00,1.08029,1.08163,1.08029,1.08086,1313
2025-01-11 22:00:00,1.08097,1.08131,1.07991,1.08025,4247
2025-01-11 22:15:00,1.08018,1.08116,1.08018,1.08055,1395
2025-01-11 22:30:00,1.0804,1.081,1.0804,1.08049,1160
2025-01-11 22:45:00,1.08035,1.08095,1.08023,1.08045,3349
2025-01-11 23:00:00,1.08028,1.08117,1.08028,1.08086,2925
2025-01-11 23:15:00,1.08073,1.08166,1.08073,1.08126,1610
2025-01-11 23:30:00,1.08114,1.08201,1.08093,1.0815,4245
2025-01-11 23:45:00,1.08164,1.08167,1.08055,1.08104,1658
2025-01-12 00:00:00,1.08103,1.08186,1.08103,1.08131,2637
2025-01-12 00:15:00,1.08127,1.08178,1.08056,1.08126,2340
2025-01-12 00:30:00,1.08111,1.08181,1.08111,1.08135,2410
2025-01-12 00:45:00,1.08133,1.08205,1.08041,1.08125,4164
2025-01-12 01:00:00,1.08108,1.0821,1.081,1.08137,3410
2025-01-12 01:15:00,1.08133,1.08189,1.08119,1.08157,1242
2025-01-12 01:30:00,1.08178,1.08178,1.08092,1.08131,3660
2025-01-12 01:45:00,1.08138,1.082,1.08138,1.08158,1816
2025-01-12 02:00:00,1.08156,1.08173,1.08116,1.0816,4305
2025-01-12 02:15:00,1.08167,1.0818,1.08128,1.08168,1540
2025-01-12 02:30:00,1.08162,1.08162,1.08056,1.08133,2231
2025-01-12 02:45:00,1.08125,1.08191,1.08078,1.08149,2155
2025-01-12 03:00:00,1.08166,1.08209,1.08166,1.08197,2067
2025-01-12 03:15:00,1.08186,1.08191,1.08153,1.08179,2310
2025-01-12 03:30:00,1.08175,1.08238,1.08113,1.08181,2828
2025-01-12 03:45:00,1.08184,1.08184,1.08106,1.08141,3516
2025-01-12 04:00:00,1.08132,1.08185,1.08132,1.08145,1994
2025-01-12 04:15:00,1.08152,1.08199,1.08074,1.08141,1104
2025-01-12 04:30:00,1.08138,1.08168,1.081,1.08142,977
2025-01-12 04:45:00,1.08148,1.08148,1.08038,1.0808,641
2025-01-12 05:00:00,1.08085,1.08164,1.08074,1.081,2598
2025-01-12 05:15:00,1.08098,1.08162,1.08098,1.08158,3070
2025-01-12 05:30:00,1.08175,1.08175,1.08071,1.08121,4526
2025-01-12 05:45:00,1.08114,1.08154,1.08078,1.08114,1786
2025-01-12 06:00:00,1.08128,1.08145,1.0809,1.08104,1709
2025-01-12 06:15:00,1.08116,1.08206,1.0804,1.08111,1307
2025-01-12 06:30:00,1.08129,1.08149,1.08101,1.08108,2628
2025-01-12 06:45:00,1.0811,1.0826,1.0811,1.08187,4305
2025-01-12 07:00:00,1.08179,1.08179,1.08095,1.08145,1473
2025-01-12 07:15:00,1.08165,1.08169,1.08076,1.08146,3438
2025-01-12 07:30:00,1.08143,1.08175,1.08097,1.08162,585
2025-01-12 07:45:00,1.08154,1.08185,1.08071,1.08155,2296
2025-01-12 08:00:00,1.08154,1.0822,1.08135,1.08155,1807
2025-01-12 08:15:00,1.08145,1.08269,1.08102,1.08154,959
2025-01-12 08:30:00,1.08159,1.08176,1.08097,1.08114,3008
2025-01-12 08:45:00,1.08108,1.08147,1.08108,1.0812,1644
2025-01-12 09:00:00,1.08117,1.08162,1.08117,1.08158,4388
2025-01-12 09:15:00,1.08167,1.08167,1.08138,1.08139,3760
2025-01-12 09:30:00,1.08145,1.08224,1.08132,1.08147,1909
2025-01-12 09:45:00,1.08147,1.08223,1.08147,1.08161,4766
2025-01-12 10:00:00,1.08163,1.08182,1.08163,1.08182,1853
2025-01-12 10:15:00,1.08182,1.08182,1.08117,1.0814,4630
2025-01-12 10:30:00,1.08136,1.08273,1.08136,1.08192,1724
2025-01-12 10:45:00,1.08192,1.08216,1.08141,1.0817,1691
2025-01-12 11:00:00,1.08175,1.08204,1.081,1.08196,2032
2025-01-12 11:15:00,1.08195,1.08247,1.08129,1.08203,2416
2025-01-12 11:30:00,1.08207,1.08269,1.082,1.08228,3817
2025-01-12 11:45:00,1.0822,1.08248,1.08164,1.0823,1747
2025-01-12 12:00:00,1.08224,1.08273,1.082,1.0824,3117
2025-01-12 12:15:00,1.08233,1.08257,1.08231,1.0824,2525
2025-01-12 12:30:00,1.08234,1.08283,1.08154,1.08229,4011
2025-01-12 12:45:00,1.08242,1.08277,1.08214,1.08227,4192
2025-01-12 13:00:00,1.08235,1.08325,1.08235,1.08263,3983
2025-01-12 13:15:00,1.08252,1.08353,1.082,1.08256,3823
2025-01-12 13:30:00,1.08261,1.08284,1.08177,1.08251,2438
2025-01-12 13:45:00,1.08247,1.08335,1.08244,1.08269,1515
2025-01-12 14:00:00,1.08262,1.08344,1.08241,1.08257,3083
2025-01-12 14:15:00,1.08242,1.08292,1.0818,1.08238,1427
2025-01-12 14:30:00,1.08248,1.08298,1.08243,1.08281,2011
2025-01-12 14:45:00,1.08267,1.08274,1.08203,1.08261,2237
2025-01-12 15:00:00,1.08261,1.08315,1.08261,1.08307,3538
2025-01-12 15:15:00,1.08298,1.08298,1.08222,1.08231,2221
2025-01-12 15:30:00,1.08239,1.08263,1.08239,1.08254,3266
2025-01-12 15:45:00,1.08251,1.08402,1.08251,1.08285,3919
2025-01-12 16:00:00,1.08283,1.08329,1.0828,1.08323,3325
2025-01-12 16:15:00,1.08322,1.08366,1.08309,1.08313,4921
2025-01-12 16:30:00,1.08316,1.08354,1.08305,1.08314,3234
2025-01-12 16:45:00,1.08314,1.08314,1.08276,1.08288,718
2025-01-12 17:00:00,1.08287,1.08323,1.08287,1.08294,1021
2025-01-12 17:15:00,1.08289,1.08334,1.08289,1.08317,904
2025-01-12 17:30:00,1.08301,1.08309,1.08174,1.08283,1079
2025-01-12 17:45:00,1.08272,1.08317,1.0816,1.08288,2354
2025-01-12 18:00:00,1.08295,1.08322,1.08282,1.08314,4921
2025-01-12 18:15:00,1.08311,1.08353,1.08175,1.08291,4197
2025-01-12 18:30:00,1.08285,1.08445,1.08285,1.08341,2335
2025-01-12 18:45:00,1.08327,1.08391,1.08327,1.08348,657
2025-01-12 19:00:00,1.08331,1.08377,1.08231,1.08284,3675
2025-01-12 19:15:00,1.08277,1.08318,1.08273,1.08287,2121
2025-01-12 19:30:00,1.08296,1.08299,1.0826,1.08263,4177
2025-01-12 19:45:00,1.08258,1.08371,1.08247,1.08304,1305
2025-01-12 20:00:00,1.08308,1.08395,1.08287,1.0835,1805
2025-01-12 20:15:00,1.08344,1.08349,1.08255,1.08325,2694
2025-01-12 20:30:00,1.08331,1.08439,1.08312,1.08352,1013
2025-01-12 20:45:00,1.08349,1.08363,1.08309,1.08314,1003
2025-01-12 21:00:00,1.08302,1.08428,1.08302,1.08361,3139
2025-01-12 21:15:00,1.08358,1.08419,1.08332,1.08343,1265
2025-01-12 21:30:00,1.08361,1.08421,1.0834,1.08361,736
2025-01-12 21:45:00,1.08379,1.08379,1.08299,1.08348,4991
2025-01-12 22:00:00,1.08353,1.08353,1.08252,1.08338,2504
2025-01-12 22:15:00,1.08337,1.08376,1.08325,1.08354,2299
2025-01-12 22:30:00,1.08357,1.08407,1.0835,1.08393,3887
2025-01-12 22:45:00,1.08396,1.08465,1.08379,1.08386,4499
2025-01-12 23:00:00,1.08386,1.08417,1.08386,1.08405,1946
2025-01-12 23:15:00,1.0841,1.08503,1.08369,1.08395,631
2025-01-12 23:30:00,1.08397,1.08433,1.08369,1.08388,4175
2025-01-12 23:45:00,1.08385,1.08385,1.08245,1.08347,2534
2025-01-13 00:00:00,1.08335,1.08397,1.08335,1.08378,4713
2025-01-13 00:15:00,1.08373,1.08448,1.08373,1.08394,2544
2025-01-13 00:30:00,1.08402,1.08447,1.08322,1.0844,4934
2025-01-13 00:45:00,1.08439,1.08439,1.08384,1.08413,1958
2025-01-13 01:00:00,1.08416,1.08464,1.08416,1.08438,2522
2025-01-13 01:15:00,1.08435,1.08507,1.08351,1.08398,2448
2025-01-13 01:30:00,1.08388,1.08406,1.08379,1.08383,2120
2025-01-13 01:45:00,1.08381,1.08445,1.08348,1.08387,4313
2025-01-13 02:00:00,1.08377,1.08392,1.08336,1.08389,2661
2025-01-13 02:15:00,1.08378,1.08442,1.08351,1.08358,4901
2025-01-13 02:30:00,1.0837,1.0848,1.08314,1.0836,2257
2025-01-13 02:45:00,1.08356,1.08402,1.08333,1.08375,4650
2025-01-13 03:00:00,1.08368,1.08459,1.08368,1.08409,1023
2025-01-13 03:15:00,1.08425,1.08425,1.08292,1.0834,2981
2025-01-13 03:30:00,1.08348,1.08421,1.08348,1.08407,4785
2025-01-13 03:45:00,1.08403,1.08403,1.08351,1.0837,4984
2025-01-13 04:00:00,1.08374,1.08398,1.08325,1.08363,845
2025-01-13 04:15:00,1.08361,1.08429,1.08361,1.08406,2812
2025-01-13 04:30:00,1.08399,1.08407,1.08344,1.08406,2198
2025-01-13 04:45:00,1.08411,1.08446,1.08411,1.08415,640
2025-01-13 05:00:00,1.08411,1.08415,1.08333,1.08395,4834
2025-01-13 05:15:00,1.08396,1.08511,1.08362,1.08418,1621
2025-01-13 05:30:00,1.08428,1.08453,1.0838,1.08402,3383
2025-01-13 05:45:00,1.08411,1.08423,1.08332,1.08396,1534
2025-01-13 06:00:00,1.08391,1.08456,1.08383,1.08405,4773
2025-01-13 06:15:00,1.0841,1.0844,1.08398,1.08422,1482
2025-01-13 06:30:00,1.0841,1.0841,1.08358,1.0838,2944
2025-01-13 06:45:00,1.08385,1.08439,1.08385,1.08401,3960
2025-01-13 07:00:00,1.08403,1.08419,1.08375,1.08413,3084
2025-01-13 07:15:00,1.08417,1.08417,1.08327,1.08382,2813
2025-01-13 07:30:00,1.08379,1.08497,1.08379,1.08437,1656
2025-01-13 07:45:00,1.08457,1.08457,1.08378,1.084,2077
2025-01-13 08:00:00,1.08391,1.08478,1.08352,1.08438,3532
2025-01-13 08:15:00,1.08448,1.08551,1.08333,1.08454,1807
2025-01-13 08:30:00,1.08444,1.08451,1.08357,1.08428,4734
2025-01-13 08:45:00,1.08433,1.0848,1.08433,1.08473,4664
2025-01-13 09:00:00,1.08479,1.08479,1.08389,1.08417,3352
2025-01-13 09:15:00,1.08418,1.08529,1.08355,1.08472,2724
2025-01-13 09:30:00,1.08467,1.08531,1.0839,1.0847,3944
2025-01-13 09:45:00,1.08471,1.08471,1.08414,1.08423,1751
2025-01-13 10:00:00,1.08425,1.08591,1.08425,1.08513,2171
2025-01-13 10:15:00,1.08531,1.08531,1.08399,1.08443,1895
2025-01-13 10:30:00,1.08435,1.08441,1.08411,1.08436,1514
2025-01-13 10:45:00,1.0843,1.08432,1.08425,1.0843,3714
2025-01-13 11:00:00,1.08433,1.08476,1.08422,1.08463,1256
2025-01-13 11:15:00,1.0846,1.08516,1.08432,1.08443,2531
2025-01-13 11:30:00,1.08442,1.08472,1.08442,1.08466,3120
2025-01-13 11:45:00,1.08477,1.0853,1.08403,1.08458,2929
2025-01-13 12:00:00,1.0843,1.08505,1.0843,1.08487,1731
2025-01-13 12:15:00,1.08481,1.08567,1.08448,1.0846,4524
2025-01-13 12:30:00,1.08443,1.08528,1.08341,1.08436,534
2025-01-13 12:45:00,1.08424,1.08505,1.08424,1.08464,4174
2025-01-13 13:00:00,1.08488,1.08488,1.08319,1.08416,520
2025-01-13 13:15:00,1.08422,1.08537,1.08422,1.08488,2812
2025-01-13 13:30:00,1.08497,1.08524,1.08456,1.08461,3971
2025-01-13 13:45:00,1.0846,1.08503,1.08443,1.08487,956
2025-01-13 14:00:00,1.08495,1.08562,1.08495,1.08518,3497
2025-01-13 14:15:00,1.08501,1.08501,1.0847,1.08479,4978
2025-01-13 14:30:00,1.08489,1.08655,1.08489,1.08521,3082
2025-01-13 14:45:00,1.08513,1.08526,1.08474,1.08496,1562
2025-01-13 15:00:00,1.0849,1.08647,1.0849,1.0856,2090
2025-01-13 15:15:00,1.08565,1.08565,1.08517,1.08519,2365
2025-01-13 15:30:00,1.08522,1.08595,1.08453,1.08512,546
2025-01-13 15:45:00,1.08513,1.08577,1.08513,1.08553,4488
2025-01-13 16:00:00,1.08539,1.08556,1.08462,1.0854,2153
2025-01-13 16:15:00,1.08541,1.08596,1.08522,1.08543,544
2025-01-13 16:30:00,1.08553,1.08603,1.08495,1.08557,4870
2025-01-13 16:45:00,1.08552,1.08559,1.0855,1.08558,4264
2025-01-13 17:00:00,1.08571,1.08617,1.08564,1.086,3532
2025-01-13 17:15:00,1.08591,1.0865,1.0846,1.08526,3882
2025-01-13 17:30:00,1.08527,1.08622,1.08527,1.08569,4827
2025-01-13 17:45:00,1.08585,1.08601,1.08541,1.08577,585
2025-01-13 18:00:00,1.0857,1.08635,1.08538,1.08569,3676
2025-01-13 18:15:00,1.08579,1.08642,1.08579,1.08595,4772
2025-01-13 18:30:00,1.08615,1.08615,1.08495,1.08571,2113
2025-01-13 18:45:00,1.08573,1.08635,1.08487,1.08574,3791
2025-01-13 19:00:00,1.08568,1.08625,1.08568,1.08603,1087
2025-01-13 19:15:00,1.08596,1.08599,1.08502,1.08599,1102
2025-01-13 19:30:00,1.08612,1.08612,1.08539,1.08588,4016
2025-01-13 19:45:00,1.08601,1.08639,1.08525,1.08615,1756
2025-01-13 20:00:00,1.0863,1.0863,1.08578,1.08603,2661
2025-01-13 20:15:00,1.08602,1.08637,1.08573,1.08595,3535
2025-01-13 20:30:00,1.08605,1.08633,1.08597,1.08602,2917
2025-01-13 20:45:00,1.08602,1.08654,1.08527,1.08647,3522
2025-01-13 21:00:00,1.08638,1.08638,1.085,1.08554,2619
2025-01-13 21:15:00,1.08565,1.08693,1.08565,1.08639,2900
2025-01-13 21:30:00,1.08655,1.08655,1.08572,1.08631,1309
2025-01-13 21:45:00,1.08621,1.08621,1.08464,1.08599,3288
2025-01-13 22:00:00,1.08589,1.08669,1.08586,1.08639,1137
2025-01-13 22:15:00,1.08639,1.08665,1.08614,1.08644,652
2025-01-13 22:30:00,1.08653,1.08656,1.08634,1.08638,2933
2025-01-13 22:45:00,1.08627,1.08627,1.08549,1.08563,3238
2025-01-13 23:00:00,1.08565,1.08686,1.08565,1.08657,638
2025-01-13 23:15:00,1.08651,1.08651,1.08602,1.0861,1225
2025-01-13 23:30:00,1.08617,1.08671,1.08617,1.08631,4042
2025-01-13 23:45:00,1.08623,1.08629,1.08571,1.08616,2865
2025-01-14 00:00:00,1.08624,1.08625,1.08553,1.0858,518
2025-01-14 00:15:00,1.08578,1.08666,1.08525,1.08601,1936
2025-01-14 00:30:00,1.08592,1.08679,1.08588,1.08594,2461
2025-01-14 00:45:00,1.08595,1.08609,1.08466,1.0857,2954
2025-01-14 01:00:00,1.0855,1.08693,1.08543,1.0863,2351
2025-01-14 01:15:00,1.08624,1.08705,1.08584,1.0861,1362
2025-01-14 01:30:00,1.08614,1.08695,1.0854,1.08618,600
2025-01-14 01:45:00,1.086,1.08683,1.08565,1.08625,1092
2025-01-14 02:00:00,1.08599,1.08624,1.08578,1.0862,4424
2025-01-14 02:15:00,1.08596,1.08651,1.08596,1.08632,4961
2025-01-14 02:30:00,1.08646,1.08646,1.08621,1.08634,3009
2025-01-14 02:45:00,1.08634,1.08634,1.0855,1.08584,2455
2025-01-14 03:00:00,1.08579,1.08651,1.08494,1.08605,2154
2025-01-14 03:15:00,1.08615,1.08679,1.08565,1.08638,4927
2025-01-14 03:30:00,1.08634,1.08723,1.08634,1.08691,2188
2025-01-14 03:45:00,1.08693,1.08741,1.086,1.08656,1410
2025-01-14 04:00:00,1.08656,1.08715,1.08656,1.08686,1681
2025-01-14 04:15:00,1.08681,1.08824,1.08662,1.08672,3456
2025-01-14 04:30:00,1.08675,1.08717,1.08653,1.08669,1104
2025-01-14 04:45:00,1.08677,1.08734,1.08669,1.08677,2870
2025-01-14 05:00:00,1.08675,1.08709,1.08622,1.0868,2510
2025-01-14 05:15:00,1.08676,1.08721,1.08658,1.08696,4635
2025-01-14 05:30:00,1.08693,1.08739,1.08656,1.08706,702
2025-01-14 05:45:00,1.08683,1.08741,1.08654,1.08685,742
2025-01-14 06:00:00,1.08687,1.08698,1.08656,1.08688,2029
2025-01-14 06:15:00,1.08676,1.08745,1.08585,1.08645,4240
2025-01-14 06:30:00,1.08652,1.08679,1.0857,1.08649,3221
2025-01-14 06:45:00,1.08648,1.08648,1.08582,1.08635,1159
2025-01-14 07:00:00,1.08636,1.0867,1.08636,1.08658,1212
2025-01-14 07:15:00,1.08665,1.08713,1.0858,1.08657,4395
2025-01-14 07:30:00,1.08647,1.08701,1.08616,1.08687,1674
2025-01-14 07:45:00,1.0869,1.0869,1.08573,1.08642,746
2025-01-14 08:00:00,1.08644,1.08675,1.0862,1.08654,1230
2025-01-14 08:15:00,1.08652,1.08797,1.08629,1.08675,4427
2025-01-14 08:30:00,1.08666,1.08666,1.08596,1.08613,4443
2025-01-14 08:45:00,1.08619,1.08754,1.08619,1.08696,2060
2025-01-14 09:00:00,1.08703,1.08703,1.08627,1.08653,1484
2025-01-14 09:15:00,1.08654,1.08654,1.08512,1.08611,995
2025-01-14 09:30:00,1.086,1.08699,1.086,1.08656,3162
2025-01-14 09:45:00,1.08651,1.08682,1.08554,1.08643,2626
2025-01-14 10:00:00,1.08643,1.08663,1.08614,1.08637,3075
2025-01-14 10:15:00,1.08644,1.08751,1.08641,1.08662,1582
2025-01-14 10:30:00,1.08646,1.08695,1.08596,1.08645,3253
2025-01-14 10:45:00,1.08639,1.08714,1.08598,1.0864,3458
2025-01-14 11:00:00,1.08636,1.08711,1.08598,1.08643,1043
2025-01-14 11:15:00,1.08643,1.08668,1.08517,1.08637,3563
2025-01-14 11:30:00,1.08624,1.08717,1.08624,1.08677,2402
2025-01-14 11:45:00,1.08675,1.08675,1.08588,1.08624,4814
2025-01-14 12:00:00,1.08621,1.08666,1.08621,1.08658,3671
2025-01-14 12:15:00,1.08647,1.08726,1.08626,1.08653,2650
2025-01-14 12:30:00,1.08652,1.087,1.08651,1.0867,1383
2025-01-14 12:45:00,1.08664,1.08664,1.08636,1.08642,3177
2025-01-14 13:00:00,1.08647,1.08662,1.08616,1.08625,3302
2025-01-14 13:15:00,1.08616,1.08729,1.08616,1.08663,4475
2025-01-14 13:30:00,1.08664,1.08816,1.08658,1.08661,506
2025-01-14 13:45:00,1.08653,1.08682,1.08653,1.0868,2935
2025-01-14 14:00:00,1.08674,1.08674,1.08595,1.08614,2045
2025-01-14 14:15:00,1.08617,1.0874,1.08617,1.08677,2589
